make,model,variant,fuel_type,cc,seating_capacity,output
TOYOTA,INNOVA CRYSTA,2.4 G PLUS (MT) BSVI,Diesel,"2,393",8,1113910959
TOYOTA,INNOVA CRYSTA,2.4 GX (MT) BSVI,Diesel,"2,393",7,1113910960
TOYOTA,INNOVA CRYSTA,2.4 GX (MT) BSVI,Diesel,"2,393",8,1113910961
TOYOTA,INNOVA CRYSTA,2.4 GX (AT) BSVI,Diesel,"2,393",7,1113910962
TOYOTA,INNOVA CRYSTA,2.4 GX (AT) BSVI,Diesel,"2,393",8,1113910963
TOYOTA,INNOVA CRYSTA,2.4 VX (MT) BSVI,Diesel,"2,393",7,1113910964
TOYOTA,INNOVA CRYSTA,2.4 VX (MT) BSVI,Diesel,"2,393",8,1113910965
TOYOTA,INNOVA CRYSTA,2.4 ZX (MT) BSVI,Diesel,"2,393",7,1113910966
TOYOTA,INNOVA CRYSTA,2.4 ZX (AT) BSVI,Diesel,"2,393",7,1113910967
TOYOTA,LAND CRUISER,120,Petrol,"3,956",8,1113911101
TOYOTA,LAND CRUISER,200,Petrol,"4,700",7,1113911102
TOYOTA,LAND CRUISER,2.4 EFI Turbo 7STR,Diesel,"2,446",7,1113911103
TOYOTA,LAND CRUISER,4.2 AMAZON TD VX,Diesel,"4,163",7,1113911104
TOYOTA,LAND CRUISER,4.5 V8 D-4D,Diesel,"4,461",5,1113911105
TOYOTA,LAND CRUISER,5.7 V8 4x4,Diesel,"5,663",5,1113911106
TOYOTA,LAND CRUISER,GX,Petrol,"4,163",8,1113911107
TOYOTA,LAND CRUISER,JEEP,Diesel,"3,000",8,1113911108
TOYOTA,LAND CRUISER,LX 470,Diesel,"4,163",5,1113911109
TOYOTA,LAND CRUISER,PRADO TX Limited,Diesel,"3,000",7,1113911110
TOYOTA,LAND CRUISER,4.2 UZJ 100,Diesel,"4,163",5,1113911111
TOYOTA,LAND CRUISER,4.5 UZJ 200 V8,Diesel,"4,500",5,1113911112
TOYOTA,LAND CRUISER,4.7 UZJ 200 V8 5STR,Petrol,"4,663",5,1113911113
TOYOTA,LAND CRUISER,V8,Diesel,"4,461",8,1113911114
TOYOTA,LAND CRUISER,VDJ 200 R GENTZW,Diesel,"4,461",7,1113911115
TOYOTA,LAND CRUISER,4.0 VX V8,Diesel,"4,461",8,1113911116
TOYOTA,LAND CRUISER,STD,Diesel,"4,461",7,1113911117
TOYOTA,LAND CRUISER,Prado,Petrol,"2,890",7,1113911118
TOYOTA,LAND CRUISER,LC200 VX PREMIUM,Petrol,"4,461",6,1113911119
TOYOTA,LAND CRUISER,LC200 VX PREMIUM,Petrol,"4,461",7,1113911120
TOYOTA,LAND CRUISER,LC200 VX STANDARD,Petrol,"4,461",7,1113911121
TOYOTA,LAND CRUISER,4.7 UZJ 200 V8,Petrol,"4,663",7,1113911122
TOYOTA,LAND CRUISER,LC200 VX,Diesel,"4,461",7,1113911123
TOYOTA,LAND CRUISER,LC300 ZX,Diesel,"3,340",5,1113911124
TOYOTA,LAND CRUISER PRADO,VX-L,Diesel,"2,982",7,1113911201
TOYOTA,LAND CRUISER PRADO,2.8 D LJ90R,Diesel,"2,779",6,1113911202
TOYOTA,LAND CRUISER PRADO,VX (AT),Petrol,"3,956",8,1113911203
TOYOTA,LAND CRUISER PRADO,3.0 VXL,Diesel,"2,982",7,1113911204
TOYOTA,LAND CRUISER PRADO,LAND CRUISER PRADO,Diesel,"2,800",10,1113911205
TOYOTA,LAND CRUISER PRADO,3.2,Diesel,"2,982",7,1113911206
TOYOTA,LAND CRUSIER 200,4.5 VX (AT),Diesel,"4,461",7,1113911301
TOYOTA,LAND CRUSIER 200,VX Premium,Diesel,"4,461",7,1113911302
TOYOTA,LAND CRUSIER 200,VX Standard,Diesel,"4,461",7,1113911303
TOYOTA,LAND CRUSIER 200,4.5 VX L,Diesel,"4,461",8,1113911304
TOYOTA,LEXUS,LC 430,Petrol,"4,298",2,1113911401
TOYOTA,LEXUS,LS 400,Petrol,"3,968",5,1113911402
TOYOTA,LEXUS,LS 460 SE,Petrol,"4,605",5,1113911403
TOYOTA,LEXUS,LX 470,Petrol,"4,700",7,1113911404
TOYOTA,LEXUS,LX 470 V8 8STR,Petrol,"4,700",8,1113911405
TOYOTA,LEXUS,SC 430,Petrol,"4,298",4,1113911406
TOYOTA,LEXUS,Tlexs,Diesel,"4,300",7,1113911407
TOYOTA,LEXUS,LX 450d,Diesel,"4,461",5,1113911408
TOYOTA,LEXUS,RX 450h Luxury,Petrol,"3,456",5,1113911409
TOYOTA,LEXUS,RX 450h F-Sport,Petrol,"3,456",5,1113911410
TOYOTA,LEXUS,ES 300h,Petrol,"2,487",5,1113911411
TOYOTA,LEXUS,LS 500h Luxury,Petrol,"3,456",5,1113911412
TOYOTA,LEXUS,LS 500h Ultra Luxury,Petrol,"3,456",5,1113911413
TOYOTA,LEXUS,LS 500h Distinct,Petrol,"3,456",5,1113911414
TOYOTA,LEXUS,NX 300h Luxury,Petrol,"2,499",5,1113911415
TOYOTA,LEXUS,NX 300h F Sport,Petrol,"2,499",5,1113911416
TOYOTA,LEXUS,LX 570,Petrol,"5,663",7,1113911417
TOYOTA,LEXUS,LX 570,Petrol,"5,663",5,1113911418
TOYOTA,LEXUS,LX 570,Petrol,"5,663",8,1113911419
TOYOTA,LEXUS,LS 600 HYBRID L,Petrol,"4,969",4,1113911420
TOYOTA,PLATINUM ETIOS,G,Petrol,"1,496",5,1113911501
TOYOTA,PLATINUM ETIOS,GD,Diesel,"1,346",5,1113911502
TOYOTA,PLATINUM ETIOS,GX,Petrol,"1,496",5,1113911503
TOYOTA,PLATINUM ETIOS,GXD,Diesel,"1,346",5,1113911504
TOYOTA,PLATINUM ETIOS,V,Petrol,"1,496",5,1113911505
TOYOTA,PLATINUM ETIOS,VD,Diesel,"1,346",5,1113911506
TOYOTA,PLATINUM ETIOS,VX,Petrol,"1,496",5,1113911507
TOYOTA,PLATINUM ETIOS,VXD,Diesel,"1,346",5,1113911508
TOYOTA,PRADO,DLX,Diesel,"3,200",5,1113911601
TOYOTA,PRADO,TZ,Petrol,"3,000",7,1113911602
TOYOTA,PRADO,VX,Petrol,"3,986",8,1113911603
TOYOTA,PRIUS,Z8 CVT,Petrol,"1,798",5,1113911701
TOYOTA,PRIUS,1.8 Z3,Petrol,"1,798",5,1113911702
TOYOTA,PRIUS,1.8 Z4,Petrol,"1,798",5,1113911703
TOYOTA,PRIUS,1.8 Z6,Petrol,"1,798",5,1113911704
TOYOTA,QUALIS,Fleet A3,Diesel,"2,446",10,1113911801
TOYOTA,QUALIS,FS,Diesel,"2,446",10,1113911802
TOYOTA,QUALIS,GS,Diesel,"2,446",8,1113911803
TOYOTA,QUALIS,GS 10STR,Diesel,"2,446",10,1113911804
TOYOTA,QUALIS,GST,Diesel,"2,446",7,1113911805
TOYOTA,QUALIS,MYST L6,Diesel,"2,446",7,1113911806
TOYOTA,QUALIS,RS,Diesel,"2,446",7,1113911807
TOYOTA,QUALIS,RS,Petrol,"1,998",7,1113911808
TOYOTA,QUALIS,FS,Petrol,"2,446",7,1113911820
TOYOTA,YARIS,1.5 J,Petrol,"1,496",5,1113911901
TOYOTA,YARIS,1.5 J CVT,Petrol,"1,496",5,1113911902
TOYOTA,YARIS,1.5 G,Petrol,"1,496",5,1113911903
TOYOTA,YARIS,1.5 V,Petrol,"1,496",5,1113911904
TOYOTA,YARIS,1.5 G CVT,Petrol,"1,496",5,1113911905
TOYOTA,YARIS,1.5 V CVT,Petrol,"1,496",5,1113911906
TOYOTA,YARIS,1.5 VX,Petrol,"1,496",5,1113911907
TOYOTA,YARIS,1.5 VX CVT,Petrol,"1,496",5,1113911908
TOYOTA,YARIS,1.5 J (O),Petrol,"1,496",5,1113911909
TOYOTA,YARIS,1.5 J (O) CVT,Petrol,"1,496",5,1113911910
TOYOTA,YARIS,1.5 G (O),Petrol,"1,496",5,1113911911
TOYOTA,YARIS,1.5 G (O) CVT,Petrol,"1,496",5,1113911912
TOYOTA,YARIS,1.5 V (O),Petrol,"1,496",5,1113911913
TOYOTA,YARIS,1.5 V (O) CVT,Petrol,"1,496",5,1113911914
TOYOTA,YARIS,1.6,Petrol,"1,600",4,1113911915
TOYOTA,CARONA,1993,Petrol,"1,600",5,1113912101
TOYOTA,ALPHARD,V6 (IMPORTED),Petrol,"3,456",7,1113912201
TOYOTA,ALPHARD,HYBRID,Petrol,"2,493",7,1113912202
TOYOTA,ALPHARD,HYBRID (IMPORTED),Petrol,"2,493",7,1113912203
TOYOTA,VELLFIRE,3.5 VL EDITION,Petrol,"3,456",7,1113912301
TOYOTA,VELLFIRE,Executive Lounge,Petrol,"2,494",7,1113912302
TOYOTA,VELLFIRE,EXECUTIVE LOUNGE 3.5 4WD,Petrol,"3,456",7,1113912303
TOYOTA,VELLFIRE,HYBRID,Petrol,"2,494",7,1113912304
TOYOTA,VELLFIRE,VL WITH ELECTRIC WHEEL,Petrol,"3,496",7,1113912305
TOYOTA,LIBYA,1.8 STD,Petrol,"1,750",2,1113912401
TOYOTA,RAV4,Type G,Petrol,"1,998",4,1113912501
TOYOTA,GLANZA,1.2 G (MT),Petrol,"1,197",5,1113912601
TOYOTA,GLANZA,1.2 V (MT),Petrol,"1,197",5,1113912602
TOYOTA,GLANZA,1.2 G (CVT),Petrol,"1,197",5,1113912603
TOYOTA,GLANZA,1.2 V (CVT),Petrol,"1,197",5,1113912604
TOYOTA,GLANZA,7X V MT,Petrol,"1,197",5,1113912605
TOYOTA,GLANZA,1.2 E MT,Petrol,"1,197",5,1113912606
TOYOTA,GLANZA,1.2 S MT,Petrol,"1,197",5,1113912607
TOYOTA,GLANZA,1.2 S AMT,Petrol,"1,197",5,1113912608
TOYOTA,GLANZA,1.2 G AMT,Petrol,"1,197",5,1113912609
TOYOTA,GLANZA,1.2 V AMT,Petrol,"1,197",5,1113912610
TOYOTA,HIACE,COMMUTER VAN,Diesel,"2,800",14,1113912701
TOYOTA,URBAN CRUISER,MID BSVI,Petrol,"1,462",5,1113912801
TOYOTA,URBAN CRUISER,HIGH BSVI,Petrol,"1,462",5,1113912802
TOYOTA,URBAN CRUISER,MID (AT) BSVI,Petrol,"1,462",5,1113912803
TOYOTA,URBAN CRUISER,PREMIUM BSVI,Petrol,"1,462",5,1113912804
TOYOTA,URBAN CRUISER,HIGH (AT) BSVI,Petrol,"1,462",5,1113912805
TOYOTA,URBAN CRUISER,PREMIUM (AT) BSVI,Petrol,"1,462",5,1113912806
TOYOTA,MRS,MRS,Petrol,"1,800",2,1113912901
TOYOTA,TARAGO,GLX,Petrol,"2,500",8,1113913001
TOYOTA,HILUX,STD MT,Diesel,"2,755",5,1113913201
TOYOTA,HILUX,HIGH MT,Diesel,"2,755",5,1113913202
TOYOTA,HILUX,HIGH AT,Diesel,"2,755",5,1113913203
TOYOTA,SERA,PETROL,Petrol,"1,600",5,1113913301
VOLKSWAGEN,AMEO,1.2 MPI Comfortline,Petrol,"1,198",5,1114010101
VOLKSWAGEN,AMEO,1.2 MPI Highline,Petrol,"1,198",5,1114010102
VOLKSWAGEN,AMEO,1.2 MPI Trendline,Petrol,"1,198",5,1114010103
VOLKSWAGEN,AMEO,1.5 TDI Comfortline,Diesel,"1,498",5,1114010104
VOLKSWAGEN,AMEO,1.5 TDI Comfortline (AT),Diesel,"1,498",5,1114010105
VOLKSWAGEN,AMEO,1.5 TDI Highline,Diesel,"1,498",5,1114010106
VOLKSWAGEN,AMEO,1.5 TDI Highline (AT),Diesel,"1,498",5,1114010107
VOLKSWAGEN,AMEO,1.5 TDI Trendline,Diesel,"1,498",5,1114010108
VOLKSWAGEN,AMEO,1.2 Comfortline,Petrol,"1,198",5,1114010109
VOLKSWAGEN,AMEO,1.5 Comfortline,Diesel,"1,498",5,1114010110
VOLKSWAGEN,AMEO,1.5 Comfortline (AT),Diesel,"1,498",5,1114010111
VOLKSWAGEN,AMEO,1.2 Highline,Petrol,"1,198",5,1114010112
VOLKSWAGEN,AMEO,1.5 Highline,Diesel,"1,498",5,1114010113
VOLKSWAGEN,AMEO,1.5 Highline (AT),Diesel,"1,498",5,1114010114
VOLKSWAGEN,AMEO,1.2 Trendline,Petrol,"1,198",5,1114010115
VOLKSWAGEN,AMEO,1.5 Trendline,Diesel,"1,498",5,1114010116
VOLKSWAGEN,AMEO,1.2 Comfortline Plus,Petrol,"1,198",5,1114010117
VOLKSWAGEN,AMEO,1.2 Highline Plus,Petrol,"1,198",5,1114010118
VOLKSWAGEN,AMEO,1.5 Comfortline Plus,Diesel,"1,498",5,1114010119
VOLKSWAGEN,AMEO,1.5 Comfortline DSG Plus (AT),Diesel,"1,498",5,1114010120
VOLKSWAGEN,AMEO,1.5 Highline Plus,Diesel,"1,498",5,1114010121
VOLKSWAGEN,AMEO,1.5 Highline Plus DSG,Diesel,"1,498",5,1114010122
VOLKSWAGEN,AMEO,1.2 MPI Anniversary Edition,Petrol,"1,198",5,1114010123
VOLKSWAGEN,AMEO,1.5 TDI Anniversary Edition,Diesel,"1,498",5,1114010124
VOLKSWAGEN,AMEO,1.0 MPI Trendline,Petrol,999,5,1114010125
VOLKSWAGEN,AMEO,1.0 MPI Comfortline,Petrol,999,5,1114010126
VOLKSWAGEN,AMEO,1.0 MPI Comfortline Plus,Petrol,999,5,1114010127
VOLKSWAGEN,AMEO,1.0 MPI Highline,Petrol,999,5,1114010128
VOLKSWAGEN,AMEO,1.0 MPI Highline Plus,Petrol,999,5,1114010129
VOLKSWAGEN,AMEO,1.0 MPI Ameo Pace,Petrol,999,5,1114010130
VOLKSWAGEN,BEETLE,1.4 TSI,Petrol,"1,395",4,1114010201
VOLKSWAGEN,POLO CROSS,1.2 MPI,Petrol,"1,198",5,1114010301
VOLKSWAGEN,POLO CROSS,1.5 TDI,Diesel,"1,498",5,1114010302
VOLKSWAGEN,GTI,1.8 TSI,Petrol,"1,798",5,1114010401
VOLKSWAGEN,JETTA,1.4 TSI Comfortline,Petrol,"1,390",5,1114010501
VOLKSWAGEN,JETTA,1.4 TSI Comfortline (MT),Petrol,"1,390",5,1114010502
VOLKSWAGEN,JETTA,1.4 TSI Trendline (MT),Petrol,"1,390",5,1114010503
VOLKSWAGEN,JETTA,1.4 TSI Trendline,Petrol,"1,390",5,1114010504
VOLKSWAGEN,JETTA,1.6 Trendline,Petrol,"1,595",5,1114010505
VOLKSWAGEN,JETTA,1.9 TDI (AT),Diesel,"1,896",5,1114010506
VOLKSWAGEN,JETTA,1.9 TDI (MT),Diesel,"1,896",5,1114010507
VOLKSWAGEN,JETTA,2.0 Comfortline (MT),Diesel,"1,968",5,1114010508
VOLKSWAGEN,JETTA,2.0 CR TDI Highline DSG (AT),Diesel,"1,968",5,1114010509
VOLKSWAGEN,JETTA,2.0 CR TDI Comfortline (MT),Diesel,"1,968",5,1114010510
VOLKSWAGEN,JETTA,2.0 CR TDI Highline (MT),Diesel,"1,968",5,1114010511
VOLKSWAGEN,JETTA,2.0 CR TDI Trendline (MT),Diesel,"1,968",5,1114010512
VOLKSWAGEN,JETTA,2.0 Trendline (MT),Diesel,"1,968",5,1114010513
VOLKSWAGEN,JETTA,2.0 TDI Confortline,Diesel,"1,968",5,1114010514
VOLKSWAGEN,JETTA,2.0 TDI Highline,Diesel,"1,968",5,1114010515
VOLKSWAGEN,JETTA,2.0 TDI Highline (AT),Diesel,"1,968",5,1114010516
VOLKSWAGEN,JETTA,2.0 TDI Trendline,Diesel,"1,968",5,1114010517
VOLKSWAGEN,JETTA,1.6 Trendline (MT),Petrol,"1,695",5,1114010518
VOLKSWAGEN,NEW BEETLE,1.9 TDI,Diesel,"1,896",4,1114010601
VOLKSWAGEN,NEW BEETLE,2.0 (AT),Petrol,"1,984",4,1114010602
VOLKSWAGEN,PASSAT,1.8 TSI (MT),Petrol,"1,798",5,1114010701
VOLKSWAGEN,PASSAT,2.0 CRDi Comfortline,Diesel,"1,968",5,1114010702
VOLKSWAGEN,PASSAT,2.0 CRDi Comfortline DSG,Diesel,"1,968",5,1114010703
VOLKSWAGEN,PASSAT,2.0 TDI Highline (AT),Diesel,"1,968",5,1114010704
VOLKSWAGEN,PASSAT,2.0 CRDi Trendline DSG (AT),Diesel,"1,968",5,1114010705
VOLKSWAGEN,PASSAT,2.0 TDI Highline DSG,Diesel,"1,968",5,1114010706
VOLKSWAGEN,PASSAT,2.0 TDI Highline DSG S,Diesel,"1,968",5,1114010707
VOLKSWAGEN,PASSAT,S,Diesel,"1,588",5,1114010708
VOLKSWAGEN,POLO,1.2 MPI Comfortline,Petrol,"1,198",5,1114010801
VOLKSWAGEN,POLO,1.2 MPI Cross,Petrol,"1,198",5,1114010802
VOLKSWAGEN,POLO,1.2 MPI Highline,Petrol,"1,198",5,1114010803
VOLKSWAGEN,POLO,1.2 MPI Trendline,Petrol,"1,198",5,1114010804
VOLKSWAGEN,POLO,1.2 Comfortline,Petrol,"1,198",5,1114010805
VOLKSWAGEN,POLO,1.2 Comfortline Alloy,Petrol,"1,198",5,1114010806
VOLKSWAGEN,POLO,1.2 Highline,Petrol,"1,198",5,1114010807
VOLKSWAGEN,POLO,1.2 Highline (AT),Petrol,"1,198",5,1114010808
VOLKSWAGEN,POLO,1.2 Highline Plus,Petrol,"1,198",5,1114010809
VOLKSWAGEN,POLO,1.2 Highline SR,Petrol,"1,198",5,1114010810
VOLKSWAGEN,POLO,1.2 Trendline,Petrol,"1,198",5,1114010811
VOLKSWAGEN,POLO,1.2 TDI Comfortline,Diesel,"1,199",5,1114010812
VOLKSWAGEN,POLO,1.2 TDI Comfortline Cross,Diesel,"1,199",5,1114010813
VOLKSWAGEN,POLO,1.2 TDI Highline,Diesel,"1,199",5,1114010814
VOLKSWAGEN,POLO,1.2 TDI Highline Cross,Diesel,"1,199",5,1114010815
VOLKSWAGEN,POLO,1.2 TDI Trendline,Diesel,"1,199",5,1114010816
VOLKSWAGEN,POLO,1.5 TDI Comfortline,Diesel,"1,498",5,1114010817
VOLKSWAGEN,POLO,1.5 TDI Highline,Diesel,"1,498",5,1114010818
VOLKSWAGEN,POLO,1.5 TDI Trendline,Diesel,"1,498",5,1114010819
VOLKSWAGEN,POLO,1.6 Highline (MT),Petrol,"1,598",5,1114010820
VOLKSWAGEN,POLO,1.2 MPI All Star,Petrol,"1,198",5,1114010821
VOLKSWAGEN,POLO,1.5 TDI All Star,Diesel,"1,498",5,1114010822
VOLKSWAGEN,POLO,1.5 TDI Highline Cross,Diesel,"1,498",5,1114010823
VOLKSWAGEN,POLO,1.5 TDI GT,Diesel,"1,498",5,1114010824
VOLKSWAGEN,POLO,GT TDI Sport Edition,Diesel,"1,498",5,1114010825
VOLKSWAGEN,POLO,GT TSI,Petrol,"1,198",5,1114010826
VOLKSWAGEN,POLO,GT TSI Sport Edition,Petrol,"1,198",5,1114010827
VOLKSWAGEN,POLO,1.2 MPI Highline Plus,Petrol,"1,198",5,1114010828
VOLKSWAGEN,POLO,1.5 TDI Highline Plus,Diesel,"1,498",5,1114010829
VOLKSWAGEN,POLO,1.2 MPI Anniversary Edition,Petrol,"1,198",5,1114010830
VOLKSWAGEN,POLO,1.5 TDI Anniversary Edition,Diesel,"1,498",5,1114010831
VOLKSWAGEN,POLO,1.0 MPI Trendine,Petrol,999,5,1114010832
VOLKSWAGEN,POLO,1.0 MPI Comfortline,Petrol,999,5,1114010833
VOLKSWAGEN,POLO,1.0 MPI Highline,Petrol,999,5,1114010834
VOLKSWAGEN,POLO,1.0 MPI Highline Plus,Petrol,999,5,1114010835
VOLKSWAGEN,POLO,1.0 PACE Comfortline,Petrol,999,5,1114010836
VOLKSWAGEN,POLO,1.2 GT TSI Highline,Petrol,"1,198",5,1114010837
VOLKSWAGEN,POLO,(AT),Diesel,"1,968",5,1114010838
VOLKSWAGEN,POLO,1.0 MPI Trendline BSVI,Petrol,999,5,1114010839
VOLKSWAGEN,POLO,1.0 MPI Comfortline BSVI,Petrol,999,5,1114010840
VOLKSWAGEN,POLO,1.0 TSI Highline Plus BSVI,Petrol,999,5,1114010841
VOLKSWAGEN,POLO,1.0 GT TSI Highline BSVI,Petrol,999,5,1114010843
VOLKSWAGEN,POLO,1.0 TSI Highline Plus(AT)BSVI,Petrol,999,5,1114010844
VOLKSWAGEN,POLO,TSI COMFORTLINE MT,Petrol,999,5,1114010845
VOLKSWAGEN,POLO,1.0 TSI COMFORTLINE AT,Petrol,999,5,1114010846
VOLKSWAGEN,POLO,GT TSI,Petrol,999,5,1114010847
VOLKSWAGEN,POLO,1.0 TSI Comfortline BSVI,Petrol,999,5,1114010848
VOLKSWAGEN,POLO GT,1.2 TSI Highline,Petrol,"1,197",5,1114010901
VOLKSWAGEN,POLO GT,1.5 TDI,Diesel,"1,498",5,1114010902
VOLKSWAGEN,POLO GT,1.6 TDI Highline,Diesel,"1,598",5,1114010903
VOLKSWAGEN,POLO GTI,1.8 TSI (AT),Petrol,"1,798",5,1114010904
VOLKSWAGEN,POLO GT,1.2 TSI NEW,Petrol,"1,197",5,1114010905
VOLKSWAGEN,POLO GT,1.5 TDI NEW,Diesel,"1,498",5,1114010906
VOLKSWAGEN,TIGUAN,2.0 TDI Comfortline,Diesel,"1,968",5,1114011001
VOLKSWAGEN,TIGUAN,2.0 TDI Highline,Diesel,"1,968",5,1114011002
VOLKSWAGEN,TIGUAN,ALL SPACE 2.0 TSI DSG,Petrol,"1,984",7,1114011003
VOLKSWAGEN,TIGUAN,2.0 Elegance TSI DSG,Petrol,"1,984",5,1114011004
VOLKSWAGEN,VENTO,1.2 TSI Comfortline (AT),Petrol,"1,197",5,1114011101
VOLKSWAGEN,VENTO,1.2 TSI Highline (AT),Petrol,"1,197",5,1114011102
VOLKSWAGEN,VENTO,1.2 TSI Highline Plus (AT),Petrol,"1,197",5,1114011103
VOLKSWAGEN,VENTO,1.5 TDI Comfortline,Diesel,"1,498",5,1114011104
VOLKSWAGEN,VENTO,1.5 TDI Comfortline (AT),Diesel,"1,498",5,1114011105
VOLKSWAGEN,VENTO,1.5 TDI Highline,Diesel,"1,498",5,1114011106
VOLKSWAGEN,VENTO,1.5 TDI Highline (AT),Diesel,"1,498",5,1114011107
VOLKSWAGEN,VENTO,1.5 TDI Highline Plus,Diesel,"1,498",5,1114011108
VOLKSWAGEN,VENTO,1.5 TDI Highline Plus (AT),Diesel,"1,498",5,1114011109
VOLKSWAGEN,VENTO,1.5 TDI Trendline,Diesel,"1,498",5,1114011110
VOLKSWAGEN,VENTO,1.6 Comfortline,Petrol,"1,598",5,1114011111
VOLKSWAGEN,VENTO,1.6 Highline (AT),Petrol,"1,598",5,1114011112
VOLKSWAGEN,VENTO,1.6 Highline Plus,Petrol,"1,598",5,1114011113
VOLKSWAGEN,VENTO,1.6 Trendline,Petrol,"1,598",5,1114011114
Volkswagen,VENTO,Comfortline,Diesel,"1,598",5,1114011115
Volkswagen,VENTO,Highline,Diesel,"1,598",5,1114011116
Volkswagen,VENTO,Trendline,Diesel,"1,598",5,1114011117
VOLKSWAGEN,VENTO,1.2 TSI Highline,Petrol,"1,197",5,1114011118
VOLKSWAGEN,VENTO,1.5 Comfortline(AT),Diesel,"1,498",5,1114011119
VOLKSWAGEN,VENTO,1.5 Comfortline (MT),Diesel,"1,498",5,1114011120
VOLKSWAGEN,VENTO,1.5 Highline(AT),Diesel,"1,498",5,1114011121
VOLKSWAGEN,VENTO,1.5 Highline (MT),Diesel,"1,498",5,1114011122
VOLKSWAGEN,VENTO,1.5 Highline Plus (MT),Diesel,"1,498",5,1114011123
VOLKSWAGEN,VENTO,1.5 Trendline (MT),Diesel,"1,498",5,1114011124
VOLKSWAGEN,VENTO,1.6 Comfortline (MT),Diesel,"1,598",5,1114011125
VOLKSWAGEN,VENTO,1.6 Highline (MT),Diesel,"1,598",5,1114011126
VOLKSWAGEN,VENTO,1.6 Highline (MT),Petrol,"1,598",5,1114011127
VOLKSWAGEN,VENTO,1.6 Trendline,Diesel,"1,598",5,1114011128
VOLKSWAGEN,VENTO,1.6 Trendline (MT),Petrol,"1,598",5,1114011129
VOLKSWAGEN,VENTO,1.6 Trendline Black & Silver,Petrol,"1,598",5,1114011130
VOLKSWAGEN,VENTO,1.2 TSI Comfortline,Petrol,"1,197",5,1114011134
VOLKSWAGEN,VENTO,1.2TSI Highline Plus DSG(AT),Petrol,"1,197",5,1114011135
VOLKSWAGEN,VENTO,1.6 All Star,Petrol,"1,598",5,1114011136
VOLKSWAGEN,VENTO,1.5 TDI All Star,Diesel,"1,498",5,1114011137
VOLKSWAGEN,VENTO,1.0 TSI Trendline BSVI,Petrol,999,5,1114011138
VOLKSWAGEN,VENTO,1.0 TSI Comfortline Plus BSVI,Petrol,999,5,1114011139
VOLKSWAGEN,VENTO,1.0 TSI Highline BSVI,Petrol,999,5,1114011140
VOLKSWAGEN,VENTO,1.0 TSI Edition BSVI,Petrol,999,5,1114011141
VOLKSWAGEN,VENTO,1.0 TSI Highline Plus BSVI,Petrol,999,5,1114011142
VOLKSWAGEN,VENTO,1.0 TSI Highline (AT) BSVI,Petrol,999,5,1114011143
VOLKSWAGEN,VENTO,1.0 TSI Highline Plus(AT)BSVI,Petrol,999,5,1114011144
VOLKSWAGEN,VENTO,GENERATION,Diesel,"1,896",5,1114011145
VOLKSWAGEN,VENTO,1.0 TSI Comfortline BSVI,Petrol,999,5,1114011146
VOLKSWAGEN,PHAETON,3.6L V6 PETROL,Petrol,"3,597",5,1114011201
VOLKSWAGEN,VENTO GT,1.2 TSI Comfortline,Petrol,"1,197",5,1114011301
VOLKSWAGEN,VENTO GT,1.2 TSI Highline,Petrol,"1,197",5,1114011302
VOLKSWAGEN,VENTO GT,1.2 Line,Petrol,"1,197",5,1114011303
VOLKSWAGEN,VENTO GT,1.5 Line,Diesel,"1,498",5,1114011304
VOLKSWAGEN,VINTAGE,BUS,Petrol,"1,192",8,1114011401
VOLKSWAGEN,VINTAGE,BEETLE,Petrol,"1,089",4,1114011402
VOLKSWAGEN,VINTAGE,BEETLE,Petrol,975,5,1114011403
VOLKSWAGEN,VINTAGE,BEETLE 1200,Petrol,"1,300",5,1114011404
VOLKSWAGEN,VINTAGE,OVAL BEETLE,Petrol,"1,192",5,1114011405
VOLKSWAGEN,VINTAGE,BEETLE,Petrol,"1,470",4,1114011406
VOLKSWAGEN,VINTAGE,OVAL BEETLE,Petrol,"6,768",5,1114011407
VOLKSWAGEN,VINTAGE,1973,Petrol,"1,489",5,1114011408
VOLKSWAGEN,VINTAGE,VINATGE,Petrol,"1,192",5,1114011409
VOLKSWAGEN,VINTAGE,VINATGE,Petrol,"1,600",5,1114011410
VOLKSWAGEN,VINTAGE,STATION WAGON A G,Petrol,"1,131",4,1114011411
VOLKSWAGEN,VINTAGE,VINATGE,Petrol,"2,000",5,1114011412
VOLKSWAGEN,VINTAGE,KARMANN GHIA,Petrol,"1,200",5,1114011413
VOLKSWAGEN,TOUAREG,3.0 V6 TDI,Diesel,"2,967",7,1114011601
VOLKSWAGEN,TOUAREG,5.0 V10 TDI SPL,Diesel,"4,921",7,1114011602
VOLKSWAGEN,TOUAREG,3.6 V6 FSI,Petrol,"3,598",7,1114011603
VOLKSWAGEN,TOUAREG,4.2 V8 FSI,Petrol,"4,163",7,1114011604
VOLKSWAGEN,TOUAREG,3.0 V6 TDI SPL,Diesel,"2,967",7,1114011605
VOLKSWAGEN,TOUAREG,5.0 V10 TDI,Diesel,"4,921",7,1114011606
VOLKSWAGEN,TOUAREG,3.6 V6 FSI,Petrol,"3,598",7,1114011607
VOLKSWAGEN,TOUAREG,4.2 V8 FSI,Petrol,"4,163",7,1114011608
VOLKSWAGEN,TOUAREG,V6 TDI AT,Diesel,"2,967",5,1114011609
VOLKSWAGEN,VINATGE,VINATGE,Petrol,"1,740",5,1114011706
